word	emo_score	emotion
한탄스러울 때	-2	nega
한탄스럽다	-2	nega
한탄스레	-2	nega
한탄하다	-2	nega
한탄하여	-2	nega
한탄하여 한숨을	-2	nega
한탄함	-2	nega
한평생 같이	1	posi
할딱대다	-2	nega
할인	1	posi
할인되다	1	posi
할인하다	1	posi
함께	1	posi
함께 기뻐하는	2	posi
함께 늙음	1	posi
함께 일하다	1	posi
함부로	-1	nega
함부로 간섭하거나	-2	nega
함부로 거만하게	-2	nega
함부로 고기는	-2	nega
함부로 고기다	-2	nega
함부로 구는	-2	nega
함부로 굴다	-2	nega
함부로 까불거나	-1	nega
함부로 꼬집거나	-2	nega
함부로 날뛰다	-1	nega
함부로 날뜀	-2	nega
함부로 낳다	-2	nega
함부로 놀리는	-2	nega
함부로 놀리다	-2	nega
함부로 대답함	-2	nega
함부로 덤비거나	-2	nega
함부로 들부수어	-2	nega
함부로 들추거나	-2	nega
함부로 들추어	-2	nega
함부로 때리는	-1	nega
함부로 마구	-1	nega
함부로 말을 하다	-2	nega
함부로 말하는	-2	nega
함부로 발길질을	-1	nega
함부로 버려지다	-2	nega
함부로 빼앗아	-2	nega
함부로 사격함	-2	nega
함부로 손대거나	-2	nega
함부로 스다	-2	nega
함부로 써서	-2	nega
함부로 쓰거나	-1	nega
함부로 쓰는	-2	nega
함부로 쓰다	-2	nega
함부로 씀	-2	nega
함부로 우악스럽게	-2	nega
함부로 자꾸	-2	nega
함부로 잡아다거	-1	nega
함부로 젓거나	-2	nega
함부로 죽임	-2	nega
함부로 지껄이다	-2	nega
함부로 참혹하게	-2	nega
함부로 캐는	-2	nega
함부로 캐다	-2	nega
함부로 파내다	-2	nega
함부로 풀다	-1	nega
함부로 하는	-2	nega
함부로 하다	-2	nega
함부로 행동하는	-2	nega
함부로 행동하다	-2	nega
함부로 행동하여	-2	nega
함정	-1	nega
함정에	-2	nega
함정에 빠지게	-2	nega
합격하다	1	posi
합당치 못한	-2	nega
합리적	1	posi
합리적으로	1	posi
합리적이다	1	posi
합리적인	1	posi
합리적인 경향의	1	posi
항거를	-1	nega
항거를 함	-1	nega
항문이 간지럽고	-1	nega
항의하여	-1	nega
항의하여 나서다	-1	nega
해	-2	nega
해가	-2	nega
해가 되는	-2	nega
해가 될까	-2	nega
해결되다	1	posi
해결되어	1	posi
해결되어 마음이	1	posi
해결하거나	1	posi
해결하거나 처리하다	1	posi
해결해	1	posi
해결해 주다	1	posi
해고하다	-1	nega
해내다	1	posi
해낼	1	posi
해낼 수	1	posi
해로운	-2	nega
해로운 일이	-2	nega
해로운 현상	-2	nega
해로움이나	-2	nega
해로움이나 손실이	-2	nega
해롭다	-2	nega
해롱대다	-1	nega
해를 끼치는	-2	nega
해를 끼치다	-2	nega
해를 끼침	-2	nega
해를 받다	-2	nega
해를 입다	-2	nega
해를 입음	-2	nega
해어져서	-1	nega
해어지게	-1	nega
해어지게 하여	-1	nega
해지거나	-1	nega
해지거나 찢어져	-1	nega
해지거나 찢어지다	-1	nega
해지고	-1	nega
해지고 찢어진	-1	nega
해지어	-1	nega
해쳐서	-2	nega
해쳐서 말하다	-2	nega
해치거나	-2	nega
해치거나 죽이는	-2	nega
해치다	-2	nega
해치려고	-2	nega
해치려다가	-2	nega
해칠	-2	nega
해침	-2	nega
해학	1	posi
해학 소설	1	posi
해학적인	1	posi
해학적인 내용으로	1	posi
햇볕이 따뜻하고	1	posi
햇볕이 잘	1	posi
햇빛이 밝다	1	posi
행동으로 위협하다	-2	nega
행동을 꾸며	-1	nega
행동을 밉살스럽게	-2	nega
행동을 비웃거나	-1	nega
행동을 비웃는	-1	nega
행동을 시원스럽게	2	posi
행동을 터무니없거나	-1	nega
행동의 아름다움	2	posi
행동이 가량맞고	-1	nega
행동이 건방져	-2	nega
행동이 겸손하고	1	posi
행동이 까불까불하고	-1	nega
행동이 껄렁껄렁한	-1	nega
행동이 느리고	-1	nega
행동이 못된	-2	nega
행동이 반듯하고	2	posi
행동이 발라서	2	posi
행동이 번듯하고	2	posi
행동이 상스럽고	-2	nega
행동이 시원스럽다	2	posi
행동이 실없거나	-2	nega
행동이 실없고	-2	nega
행동이 씩씩하고	2	posi
행동이 억척스럽고	-2	nega
행동이 우악스러운	-2	nega
행동이 우악스럽다	-2	nega
행동이 점잖은	2	posi
행동이 주제넘고	-2	nega
행동이 활달하고	2	posi
행동하지 못하고	-2	nega
행동하지 못하도록	-2	nega
행방불명	-1	nega
행복	2	posi
행복감	2	posi
행복스럽다	2	posi
행복을	2	posi
행복을 함께	2	posi
행복하다	2	posi
행복하지 아니한	-2	nega
행복한	2	posi
행복한 생활을	2	posi
행복한 처지나	2	posi
행불	-1	nega
행사가 침해당거나	-1	nega
행실이 곧고	1	posi
행실이 깨끗하게	2	posi
행실이 나쁘거나	-2	nega
행실이 추저분하게	-2	nega
행실이 추저분하다	-2	nega
행실이 추저분한	-2	nega
행실이 추저분한 사람	-2	nega
행우하다	2	posi
행운을	2	posi
행운을 누림	2	posi
행운의	1	posi
행위를 죄악이라고	-2	nega
행패를 부리고	-2	nega
행하던 형벌	-2	nega
향기가	1	posi
향기가 있다	1	posi
향기가 좋고	1	posi
향기로운	-1	nega
향상	1	posi
향상시키다	1	posi
허기가 져서	-1	nega
허는	-1	nega
허는 증상	-1	nega
허덕이다	-1	nega
허둥거리는	-1	nega
허둥거리며	-1	nega
허둥대어	-1	nega
허둥지둥하다	-1	nega
허락도 없이	-1	nega
허락되다	1	posi
허락하여	1	posi
허락하여 베풀어	1	posi
허락하지 아니함	-2	nega
허랑방탕한	-2	nega
허랑방탕한 생활을	-2	nega
허름하고	-1	nega
허름하고 잡스러운	-1	nega
허름하고 잡스럽다	-1	nega
허리가 아픈	-1	nega
허망한	-1	nega
허무	-1	nega
허무감	-1	nega
허무에서	-1	nega
허무에서 오는	-1	nega
허무하다	-1	nega
허무한	-1	nega
허무한 느낌	-1	nega
허물없이 사귀다	1	posi
허물을	-1	nega
허물을 너그럽게	1	posi
허물이 없이	1	posi
허물이 있어	-1	nega
허물이나	-1	nega
허병	-1	nega
허비하는	-1	nega
허비하는 짓	-1	nega
허사가	-1	nega
허사가 되어	-1	nega
허섭쓰레기	-1	nega
허세를	-1	nega
허세를 부리다	-1	nega
허세를 부림	-1	nega
허술하여서	-1	nega
허술한	-1	nega
허술한 데가	-1	nega
허술한 점	-1	nega
허실 없이	1	posi
허약하다	-1	nega
허약하여	-1	nega
허약하여져서	-1	nega
허약하여진	-1	nega
허약한	-1	nega
허약한 사람	-1	nega
허약한 증상이	-1	nega
허약할	-1	nega
허약할 때	-1	nega
허약해져서	-1	nega
허약해지다	-1	nega
허약해진	-1	nega
허용하지 아니함	-2	nega
허전하거나	-1	nega
허전하고	-1	nega
허전하고 쓸쓸함	-1	nega
허전하다	-1	nega
허전한	-1	nega
허전한 느낌	-1	nega
허전한 느낌이	-1	nega
허접	-2	nega
허접스럽다	-2	nega
허접쓰레기	-2	nega
허접하다	-2	nega
허찮은 일로	-2	nega
허탕이	-2	nega
허탕이 되어	-2	nega
허탕하다	-2	nega
허풍을	-1	nega
허풍을 치는	-1	nega
허풍을 치다	-1	nega
허풍을 치며	-1	nega
허하여	-1	nega
허황되게	-2	nega
허황되게 행동하다	-2	nega
허황되다	-2	nega
허황된	-2	nega
허황된 모양	-2	nega
허황하고	-2	nega
허황하며	-2	nega
허황한	-2	nega
허황한 것을	-2	nega
헉헉대다	-1	nega
헌데가 곪느라고	-1	nega
헌데가 생겨서	-1	nega
헌데나	-1	nega
헌식적이다	2	posi
헌신적	2	posi
헌신적인	2	posi
헐거나	-1	nega
헐거워서	-1	nega
헐겁고	-1	nega
헐겁고 허전한	-1	nega
헐게	-1	nega
헐게 된다	-1	nega
헐고	-1	nega
헐고 너절하다	-1	nega
헐떡대다	-1	nega
헐뜯거나	-2	nega
헐뜯거나 험상궃은	-2	nega
헐뜯고	-2	nega
헐뜯고 비난하는	-2	nega
헐뜯기	-2	nega
헐뜯기 위하여	-2	nega
헐뜯는	-2	nega
헐뜯는 근거	-1	nega
헐뜯는 말을	-2	nega
헐뜯는 짓	-2	nega
헐뜯다	-2	nega
헐뜯어	-2	nega
헐뜯어 말하는	-2	nega
헐뜯어서	-2	nega
헐뜯으려고	-2	nega
헐뜯음	-2	nega
헐려서 무너지다	-1	nega
헐어서	-1	nega
헐어서 짓물러	-1	nega
헐어지거나	-1	nega
헐어지거나 깨어지다	-1	nega
헐었거나	-1	nega
헐었거나 무지러져서	-1	nega
험상궂게	-2	nega
험상궂고	-2	nega
험상궂은	-2	nega
험상궂은 데가	-2	nega
험상궂은 욕	-2	nega
험상궂은 욕을	-2	nega
험상궃은	-2	nega
험상궃은 욕을	-2	nega
험상스럽다	-2	nega
험상하고	-2	nega
험하고	-1	nega
험하고 무섭다	-1	nega
험하다	-1	nega
험하여	-1	nega
험한	-1	nega
험한 벼랑에서	-1	nega
험한 일	-1	nega
험한 장난이나	-1	nega
험한 짓을	-1	nega
험한 행동을	-1	nega
헛갈리다	-1	nega
헛되이	-2	nega
헛된	-2	nega
헛된 명성	-2	nega
헛된 이야기만을	-2	nega
헛된 행동만	-2	nega
헛디디거나	-1	nega
헛디디는	-1	nega
헛디디는 모양	-1	nega
헛디디다	-1	nega
헛배가 부르다	-1	nega
헛소리	-1	nega
헛소리나	-1	nega
헛소리를	-1	nega
헛소리를 하거나	-1	nega
헛헛한	-1	nega
헛헛한 느낌이	-1	nega
헝클어져	-1	nega
헝클어져 까칠하게	-1	nega
헝클어져 꺼칠하게	-1	nega
헝클어져 있는	-1	nega
헝클어져 있다	-1	nega
헝클어지거나	-1	nega
헤매다	-1	nega
헤아리지 아니하고	-1	nega
헤아리지 않고	-1	nega
헤어나지 못하다	-1	nega
헤어나지 못한다는	-1	nega
헤어지게	-1	nega
헤어지게 되다	-1	nega
헤프게	-1	nega
헤프게 쓰다	-1	nega
헤프지 않다	1	posi
헷갈리어	-1	nega
혀를 차는	-2	nega
혁신	2	posi
혁신적으로	1	posi
혁신적인	1	posi
혁신주의자	1	posi
현기증	-1	nega
현기증을	-1	nega
현기증이	-1	nega
현기증이 나서	-1	nega
현기증이 생겨서	-1	nega
현명하게	1	posi
현명하다	1	posi
현명한	2	posi
현숙한	1	posi
현숙한 여자	1	posi
현시창	-1	nega
현실을 극복하고	1	posi
현저하게 떨어지는	-2	nega
현피	-1	nega
혈압이 떨어지거나	-1	nega
혐오	-2	nega
혐오감	-2	nega
혐오감을	-2	nega
혐오감을 주는	-2	nega
혐오스럽다	-2	nega
혐오증	-2	nega
혐오하다	-1	nega
혐짤	-1	nega
협박	-2	nega
협박과	-2	nega
협박장을	-1	nega
협박장을 보내거나	-1	nega
협박하다	-2	nega
형벌	-2	nega
형벌에 처함	-2	nega
형벌을 가하다	-1	nega
형벌을 감하여	1	posi
형벌의	-1	nega
형벌하는	-1	nega
형벌하는 권세	-1	nega
형세가 뒤바뀌어	-1	nega
형세가 위태롭게	-2	nega
형세가 위태롭다	-2	nega
형편없게	-2	nega
형편없게 됨을	-2	nega
형편없는	-1	nega
형편없다	-2	nega
형편을 돕다	1	posi
형편이 딱하게	-2	nega
형편이 어려워	-2	nega
형편이 어려워서	-2	nega
혜택	1	posi
혜택을	1	posi
혜택을 받다	1	posi
혜택을 받음	1	posi
혜택을 베풂	1	posi
혜택이	1	posi
혜택이 있다	1	posi
혜택이나	1	posi
혜택이나 덕택을	1	posi
호감	2	posi
호감갖다	2	posi
호감있다	2	posi
호감정	2	posi
호감하다	2	posi
호강하다	2	posi
호갱	-1	nega
호갱님	-1	nega
호되게	-1	nega
호되게 꾸지람을	-2	nega
호되게 뒤집어쓰는	-1	nega
호되게 비판하다	-2	nega
호되게 재촉하여	-1	nega
호된	-1	nega
호된 타격을	-1	nega
호들갑스럽게	-1	nega
호의	2	posi
호의나	2	posi
호의나 도움	2	posi
호의적	1	posi
호의적이다	1	posi
호의적인	1	posi
호의호식하며	1	posi
호화롭고	2	posi
호화롭고 편안한	2	posi
호화스럽다	-1	nega
호흡 곤란	-2	nega
호흡 장애로	-1	nega
호흡곤란	-1	nega
호흡이 곤란하여지는	-1	nega
호흡이 곤란한	-1	nega
혼내는	-2	nega
혼내는 소리	-2	nega
혼란스러운	-2	nega
혼란스럽게	-1	nega
혼란스럽고	-1	nega
혼란스럽다	-1	nega
혼란스럽지 아니하다	1	posi
혼란에 빠진	-2	nega
혼란하게	-2	nega
혼란하게 하다	-2	nega
혼모노	-2	nega
혼미하여지는	-1	nega
혼미하여지는 증상	-1	nega
혼미한	-1	nega
혼미한 상태가	-1	nega
혼미해지고	-1	nega
혼미해지는	-1	nega
혼미해지는 모양	-1	nega
혼이 나는	-2	nega
혼이 나서	-2	nega
혼인	1	posi
혼자서 욕으로	-2	nega
혼잣말로 불만스럽게	-2	nega
혼쭐을	-2	nega
혼쭐을 내다	-2	nega
홀가분해지다	1	posi
홀로	-1	nega
홀로 되거나	-1	nega
홀로 쓸쓸히	-1	nega
홀린 듯	-1	nega
화	-2	nega
화 따위가	-2	nega
화가	-2	nega
화가 나	-2	nega
화가 나거나	-2	nega
화가 나다	-2	nega
화가 나서	-2	nega
화가 난	-2	nega
화가 치밀고	-2	nega
화기	-2	nega
화기애애한	2	posi
화기애애한 때를	2	posi
화나	-2	nega
화나게	-2	nega
화나게 하다	-2	nega
화나고	-2	nega
화나고 원통하게	-2	nega
화나고 원통하다	-2	nega
화나다	-2	nega
화내다	-2	nega
화답하며	1	posi
화답하며 정답게	1	posi
화려하게	1	posi
화려하게 꾸밈	1	posi
화려하게 하다	1	posi
화려하고	1	posi
화려하고 아름답게	1	posi
화려하다	1	posi
화려한	1	posi
화려한 데가	1	posi
화려함	1	posi
화를	-2	nega
화를 내거나	-2	nega
화를 내는	-2	nega
화를 내다	-2	nega
화를 벌컥	-2	nega
화를 스스로 부름을	-2	nega
화목하게	2	posi
화목하고	2	posi
화목하고 화기애애한	2	posi
화목하다	2	posi
화목한	2	posi
화목한 분위기가	2	posi
화목함	2	posi
화미하다	1	posi
화사하다	2	posi
화음	1	posi
화재	-2	nega
화창하여	2	posi
화창한	2	posi
화창한 봄날에	2	posi
화창한 봄날의	2	posi
화풀이	-1	nega
화풀이를	-1	nega
화풀이를 하다	-1	nega
화합	1	posi
화합하는	1	posi
화합하다	1	posi
화해하거나	1	posi
확보하다	1	posi
확신을	1	posi
확신을 가지고	1	posi
확신이 상실된	-2	nega
확실하게	1	posi
확실하고	1	posi
확실하고 굳은	1	posi
확실하다	1	posi
확짝 트이어	1	posi
환각 증상	-1	nega
환상	-2	nega
환상이다	-2	nega
환상적인	1	posi
환성을	2	posi
환성을 올리며	2	posi
환성을 울리며	2	posi
환영하다	2	posi
환자	-1	nega
환자의 병	-1	nega
환처가	-1	nega
환하게	2	posi
환하게 깨끗하다	2	posi
환하게 맑다	2	posi
환하게 빛나며	2	posi
환하게 알고	2	posi
환하게 웃는	2	posi
환하게 웃다	2	posi
환하게 자꾸	2	posi
환하고	2	posi
환하고 부드럽게	2	posi
환하고 좋아	2	posi
환하다	2	posi
환한	2	posi
환한 모양	2	posi
환함	2	posi
활기	2	posi
활기 있는	2	posi
활기 있다	2	posi
활기가	2	posi
활기가 없거나	-1	nega
활기가 없고	-1	nega
활기가 없다	-1	nega
활기가 없어	-1	nega
활기가 없음	-1	nega
활기가 있는	2	posi
활기가 있다	2	posi
활기를	2	posi
활기를 띠게	2	posi
활기를 잃은	-1	nega
활기에 찬	2	posi
활달하고	2	posi
활달하고 서글서글한	2	posi
활동하기에 편하게	1	posi
활동하기에 편하다	1	posi
활동하지 못하게	-2	nega
활력	1	posi
활력 넘치는	1	posi
활력 넘치다	1	posi
활발하고	2	posi
활발하고 생기가	2	posi
활발하다	2	posi
활발하지 못하고	-2	nega
활발하지 못하다	-2	nega
활발한	2	posi
활발한 모양	2	posi
활짝 트이어	1	posi
황당한	-1	nega
황당한 일에	-1	nega
황소고집	-1	nega
황송한	2	posi
황천길	-1	nega
황폐화	-2	nega
황홀	2	posi
황홀감	2	posi
황홀하다	2	posi
황홀한	1	posi
회개	1	posi
회개하다	1	posi
회복되다	1	posi
회복하기 어려운	-2	nega
회복하다	1	posi
획기적으로	1	posi
획기적으로 발전시키는	1	posi
획기적이다	-2	nega
획기적인	-2	nega
효과적	1	posi
효과적으로	1	posi
효과적이다	1	posi
효과적인	1	posi
효도를 다하다	2	posi
효도하다	2	posi
효력을 잃게	-1	nega
효율적인	1	posi
후련하게	1	posi
후련하게 하는	1	posi
후련하고	1	posi
후련하고 상쾌하다	1	posi
후련하고 상쾌한	1	posi
후련하다	1	posi
후련한	1	posi
후련한 모양	1	posi
후하게 대접함	1	posi
후회	-2	nega
후회막심하다	-2	nega
후회스럽다	-2	nega
후회하다	-2	nega
후회하여도	-2	nega
훈훈하다	2	posi
훌륭하거나	2	posi
훌륭하거나 굉장하다	2	posi
훌륭하거나 남에게	2	posi
훌륭하거나 뛰어나	2	posi
훌륭하거나 좋거나	2	posi
훌륭하게	2	posi
훌륭하고	2	posi
훌륭하고 갸륵한	2	posi
훌륭하고 뛰어난	2	posi
훌륭하고 바른	2	posi
훌륭하고 아름다움	2	posi
훌륭하다	2	posi
훌륭하지 아니하다	-2	nega
훌륭한	2	posi
훌륭한 것이나	2	posi
훌륭한 경치	2	posi
훌륭한 글	2	posi
훌륭한 기술	2	posi
훌륭한 도	2	posi
훌륭한 마음가짐	2	posi
훌륭한 부처의	2	posi
훌륭한 사람	2	posi
훌륭한 사람의	2	posi
훌륭한 업적이나	2	posi
훌륭한 예술	2	posi
훌륭한 음식	2	posi
훌륭한 이야기	2	posi
훌륭한 인격이나	2	posi
훌륭한 인물	2	posi
훌륭한 인물이	2	posi
훌륭한 인물이나	2	posi
훌륭한 인재	2	posi
훌륭한 일을	2	posi
훌륭한 재능	2	posi
훌륭한 저서	2	posi
훌륭한 집안	2	posi
훌륭한 특성	2	posi
훌륭한 품성	2	posi
훌륭한 품위	2	posi
훌륭한 행실을	2	posi
훔쳐	-1	nega
훔쳐 가지는	-1	nega
훔쳐 가지다	-1	nega
훔치거나	-1	nega
훔치거나 빼앗는	-1	nega
훔치는	-1	nega
훔치는 짓	-1	nega
훔치다	-1	nega
훔치려고	-1	nega
훔친다는	-1	nega
훔침으로써	-1	nega
훤칠	2	posi
훤칠하다	2	posi
훤하게	1	posi
훤하고	1	posi
훤하고 깨끗하게	1	posi
훤하고 멀끔하게	1	posi
훤하고 멀끔한	1	posi
훤하고 칠칠한	1	posi
훤하다	1	posi
훤하여	1	posi
훤하여 훌륭하다	2	posi
훨씬 두드러지다	1	posi
훨씬 뛰어나다	1	posi
훼방	-1	nega
훼방 놓기	-1	nega
훼방을	-1	nega
훼방을 놓는	-1	nega
훼방을 놓다	-2	nega
훼방하거나	-1	nega
훼방하다	-1	nega
훼손	-1	nega
훼손하다	-1	nega
휘몰아 나무라다	-2	nega
휘우듬하게 흔들리는	-1	nega
휘우듬하게 흔들리다	-1	nega
휘청거리며	-1	nega
휘청거리며 걷는	-1	nega
휭하니	-1	nega
휴식	1	posi
휴식하다	1	posi
휼륭한 소리나	2	posi
흉괴하다	-2	nega
흉년이	-2	nega
흉망스럽다	-2	nega
흉망스레	-2	nega
흉몽	-2	nega
흉물	-2	nega
흉물스럽다	-2	nega
흉물스레	-2	nega
흉보다	-2	nega
흉악	-2	nega
흉악망측	-2	nega
흉악망측스럽다	-2	nega
흉악망측스레	-2	nega
흉악망측하다	-2	nega
흉악무도	-2	nega
흉악무도하다	-2	nega
흉악범	-2	nega
흉악성	-2	nega
흉악하게	-2	nega
흉악하고	-2	nega
흉악하고 포악한	-2	nega
흉악하다	-2	nega
흉악한	-2	nega
흉악한 데가	-2	nega
흉악한 마음	-2	nega
흉악한 범죄	-2	nega
흉악한 성질	-2	nega
흉악함	-2	nega
흉악히	-2	nega
흉을	-2	nega
흉을 보거나	-2	nega
흉을 보다	-2	nega
흉측	-2	nega
흉측스럽다	-2	nega
흉측스레	-2	nega
흉측하거나	-2	nega
흉측하다	-2	nega
흉측히	-2	nega
흉터	-1	nega
흉터가	-1	nega
흉터가 남는다	-1	nega
흉터가 생겨	-1	nega
흉포성	-2	nega
흉하거나	-2	nega
흉하거나 끔찍하다	-2	nega
흉하게	-2	nega
흉하게 많이	-2	nega
흉하게 보이다	-2	nega
흉하게 생긴	-2	nega
흉하게 하다	-2	nega
흉하게 헝클어져	-2	nega
흉하고	-2	nega
흉하고 괴상한	-2	nega
흉하다	-2	nega
흉하다고	-2	nega
흉하다고 하는	-2	nega
흉한	-2	nega
흉한 몰골로	-2	nega
흉한 물건을	-2	nega
흉할	-2	nega
